12/14/2015,637
11/12/2015,637
12/07/2016,637
01/12/2016,637
02/13/2017,637
09/28/2016,637
08/24/2016,635
12/08/2016,635
05/08/2017,635
08/18/2016,635
03/30/2017,635
10/16/2017,634
06/08/2015,634
09/30/2015,634
06/09/2016,634
03/07/2017,634
07/26/2017,634
04/12/2016,634
11/27/2017,633
06/03/2017,633
10/08/2016,633
07/17/2017,633
08/17/2017,633
07/11/2017,632
03/21/2017,632
08/08/2016,632
08/19/2017,632
10/27/2015,631
03/03/2015,631
03/08/2016,631
03/18/2016,631
10/06/2015,631
12/13/2016,630
05/14/2017,630
08/06/2015,630
04/20/2015,630
03/10/2016,629
12/05/2015,629
08/08/2017,629
07/29/2015,629
10/22/2016,629
04/10/2017,629
09/23/2017,628
03/31/2015,628
11/18/2015,628
08/25/2017,628
02/25/2015,628
02/12/2016,628
01/11/2017,628
03/27/2017,628
04/20/2017,627
09/01/2015,626
03/14/2016,626
02/18/2015,626
04/07/2016,626
09/06/2016,626
11/05/2016,626
07/27/2015,626
02/07/2017,625
04/26/2017,625
03/03/2016,625
01/06/2016,624
12/19/2015,624
05/05/2016,624
09/29/2016,624
09/21/2015,624
08/27/2016,624
11/18/2017,624
06/04/2016,624
04/08/2017,623
10/11/2017,623
08/24/2017,623
01/20/2016,623
12/17/2016,623
08/18/2015,623
07/23/2015,623
12/03/2015,623
01/30/2015,622
08/30/2016,622
03/12/2016,622
09/26/2016,622
02/23/2016,622
06/30/2015,622
02/11/2016,622
05/30/2015,622
09/21/2016,621
08/21/2017,621
07/16/2016,621
05/28/2016,621
02/20/2015,621
11/08/2016,620
06/21/2015,620
02/17/2015,620
07/08/2015,620
08/05/2015,619
09/24/2015,619
05/17/2016,619
09/20/2016,619
08/23/2017,619
11/11/2017,619
11/16/2015,618
12/08/2015,618
07/11/2016,618
08/10/2016,618
07/22/2015,618
07/24/2017,617
03/24/2016,617
09/16/2017,617
04/11/2016,617
04/06/2016,616
02/29/2016,616
11/06/2015,616
02/22/2016,615
06/18/2015,615
02/16/2016,615
11/09/2015,615
05/21/2015,615
08/27/2015,614
08/31/2015,614
08/13/2016,614
10/29/2016,614
07/03/2017,614
04/28/2015,613
08/31/2017,613
05/21/2017,613
11/14/2015,613
03/22/2017,613
01/13/2015,613
04/23/2015,612
08/02/2017,612
09/24/2016,612
11/02/2015,612
08/10/2015,611
11/30/2015,611
12/21/2015,611
07/15/2015,611
02/11/2015,610
09/22/2017,610
10/28/2017,610
03/06/2017,610
05/20/2017,610
03/13/2015,609
07/08/2016,609
07/06/2017,609
02/04/2016,609
03/10/2017,609
03/23/2016,609
08/28/2015,609
11/04/2017,608
10/29/2017,608
12/28/2017,608
05/19/2015,607
07/27/2017,607
03/21/2016,607
02/05/2016,607
07/21/2015,606
08/18/2017,606
05/10/2016,606
11/01/2017,606
08/26/2015,606
03/22/2016,606
01/19/2017,605
01/13/2016,605
04/18/2015,605
03/08/2017,604
02/03/2017,604
07/30/2017,604
07/02/2015,603
08/29/2017,603
03/16/2016,603
12/24/2015,603
09/06/2017,603
09/09/2017,602
08/07/2017,602
01/20/2017,602
01/08/2016,602
08/02/2016,601
01/13/2017,601
03/24/2015,601
01/04/2016,601
03/05/2016,601
07/13/2016,601
08/11/2015,601
08/20/2015,600
02/15/2017,600
10/12/2017,599
07/07/2016,599
09/10/2016,599
07/30/2016,599
07/06/2015,598
06/06/2015,598
01/23/2015,598
01/14/2016,597
07/11/2015,597
10/05/2015,597
11/21/2015,597
01/30/2016,597
12/29/2017,597
04/04/2017,596
06/27/2015,595
04/15/2015,595
01/06/2017,595
03/15/2016,595
08/25/2015,595
08/19/2015,594
01/10/2017,594
08/16/2017,594
08/14/2017,594
07/01/2017,593
06/16/2015,593
08/17/2015,592
02/18/2016,592
12/03/2016,592
04/25/2015,592
06/18/2017,592
03/17/2016,591
10/18/2016,590
07/25/2017,590
04/13/2017,590
05/08/2016,589
03/28/2017,589
04/02/2016,588
05/02/2016,587
02/28/2017,587
04/01/2017,587
05/14/2016,586
03/23/2015,586
03/12/2015,586
09/28/2015,586
01/04/2017,586
11/12/2016,586
02/02/2017,585
09/25/2015,585
02/04/2015,585
06/25/2017,585
10/17/2016,585
12/30/2016,584
03/10/2015,584
04/05/2017,583
09/24/2017,582
09/17/2017,582
03/19/2015,582
07/08/2017,582
08/15/2015,581
02/23/2017,581
10/01/2016,581
08/22/2015,581
02/24/2015,580
01/12/2015,580
02/03/2016,579
06/26/2016,579
10/21/2017,579
01/27/2017,579
09/14/2015,579
08/20/2016,579
09/15/2015,579
12/12/2015,578
08/06/2016,578
06/14/2015,578
04/30/2016,578
09/20/2017,578
04/19/2017,578
03/07/2015,578
08/28/2017,577
04/11/2015,576
04/03/2016,576
12/09/2015,575
12/27/2017,575
08/24/2015,575
03/04/2015,574
02/23/2015,574
09/25/2016,573
10/24/2016,573
01/08/2015,573
12/02/2017,572
07/17/2016,572
02/09/2016,571
03/07/2016,571
11/19/2017,571
02/10/2015,571
09/22/2015,571
08/05/2017,570
03/20/2015,570
05/07/2016,570
01/25/2017,570
02/01/2017,569
03/01/2017,569
02/05/2015,569
08/01/2016,569
12/27/2016,569
08/15/2017,569
05/06/2015,568
02/18/2017,568
04/22/2015,568
03/25/2017,567
07/09/2015,567
01/31/2017,567
02/25/2017,567
05/18/2015,566
10/25/2016,566
05/22/2016,566
10/07/2017,565
03/11/2015,565
07/02/2016,565
10/17/2015,565
07/24/2016,564
08/26/2017,564
01/16/2015,563
10/01/2017,563
01/24/2017,563
12/30/2017,563
08/30/2015,563
01/16/2016,563
12/23/2017,563
10/14/2017,562
05/29/2016,561
01/26/2017,561
07/18/2015,561
04/16/2015,560
05/09/2015,560
05/21/2016,560
10/11/2015,559
06/07/2015,559
04/27/2015,558
09/02/2017,558
08/28/2016,558
09/29/2015,557
04/17/2016,557
09/26/2015,557
10/30/2016,557
06/19/2016,557
02/06/2017,556
10/03/2015,556
03/30/2015,556
09/20/2015,556
05/03/2015,555
04/09/2016,555
02/20/2016,555
05/31/2015,555
12/10/2016,554
04/13/2015,554
08/13/2017,554
12/24/2016,554
01/09/2016,554
09/12/2015,554
02/06/2016,553
08/16/2015,552
06/04/2015,552
07/26/2015,551
10/18/2015,551
07/23/2017,551
08/02/2015,550
01/05/2017,550
12/13/2015,549
05/10/2015,549
07/03/2015,549
01/15/2015,548
04/22/2017,547
12/17/2017,547
02/09/2015,547
03/18/2015,547
05/23/2015,547
12/28/2016,546
03/19/2017,546
08/08/2015,545
07/19/2015,545
01/18/2017,545
03/11/2017,544
05/17/2015,543
09/30/2017,543
04/14/2015,542
01/30/2017,542
09/05/2015,541
02/04/2017,541
01/07/2016,541
11/09/2016,541
12/29/2016,541
04/24/2017,541
05/02/2015,540
03/25/2016,540
08/07/2016,540
04/09/2017,539
02/27/2017,539
08/29/2015,539
10/10/2016,539
02/26/2015,539
12/26/2017,538
01/07/2015,538
02/28/2015,538
03/25/2015,538
11/12/2017,537
10/09/2017,537
09/11/2016,537
02/10/2016,537
04/12/2017,537
03/04/2017,536
10/04/2015,536
12/09/2017,536
09/18/2016,535
06/28/2015,535
07/02/2017,534
10/23/2016,534
12/29/2015,533
02/19/2016,532
03/27/2015,532
01/31/2016,532
11/06/2016,531
08/20/2017,531
09/21/2017,531
11/11/2015,530
07/31/2016,529
06/13/2016,529
03/16/2015,529
03/17/2015,528
12/31/2015,527
09/10/2017,527
02/12/2015,526
01/31/2015,526
03/26/2015,525
11/20/2016,525
02/17/2016,525
09/04/2017,524
10/04/2016,523
08/12/2017,522
03/26/2016,522
10/25/2015,522
08/14/2016,521
07/12/2015,521
12/11/2016,521
10/22/2017,521
01/29/2015,519
02/22/2015,519
03/19/2016,519
10/24/2015,519
10/08/2017,519
12/18/2016,519
11/13/2016,518
12/27/2015,518
02/21/2015,517
01/24/2016,517
04/11/2017,517
08/06/2017,516
02/19/2015,515
04/14/2017,515
04/29/2016,515
04/18/2017,514
11/05/2017,514
07/16/2017,514
09/03/2017,514
03/12/2017,514
04/23/2017,513
08/21/2016,512
04/02/2017,512
04/06/2015,510
02/28/2016,509
05/15/2016,509
05/07/2017,509
12/10/2017,509
04/27/2016,508
01/22/2015,508
07/29/2017,508
11/28/2015,508
04/04/2015,507
03/21/2015,507
07/09/2017,507
03/14/2015,507
06/15/2015,506
01/14/2015,506
02/11/2017,505
03/29/2015,505
06/20/2015,505
10/12/2015,505
09/06/2015,504
10/16/2016,502
02/08/2016,502
12/30/2015,501
07/10/2016,501
09/23/2015,501
02/09/2017,500
01/20/2015,500
03/06/2016,500
12/20/2015,500
11/07/2015,500
11/15/2015,500
10/12/2016,498
09/03/2016,498
01/05/2015,498
03/18/2017,498
07/09/2016,497
01/28/2017,496
11/24/2017,496
01/19/2015,496
01/21/2015,495
01/17/2015,495
10/15/2017,494
09/27/2015,493
04/15/2017,493
04/10/2016,493
01/14/2017,493
08/27/2017,493
08/23/2015,492
06/12/2016,491
04/03/2015,491
07/24/2015,490
12/28/2015,490
10/03/2016,490
08/09/2015,489
04/28/2016,488
01/15/2017,487
10/02/2016,486
04/10/2015,486
09/07/2015,485
07/04/2016,485
12/06/2015,485
01/26/2015,484
01/01/2017,483
02/21/2016,482
04/17/2017,482
11/26/2017,482
05/01/2016,482
12/04/2016,482
04/25/2016,481
01/18/2016,481
01/10/2015,481
03/05/2017,481
02/13/2016,480
11/27/2015,480
10/09/2016,479
09/13/2015,478
04/26/2016,478
04/16/2017,478
02/21/2017,478
04/26/2015,477
02/26/2016,475
05/27/2017,475
01/16/2017,474
02/22/2017,474
05/28/2017,472
11/08/2015,472
01/21/2017,472
04/19/2015,471
04/30/2017,469
05/30/2016,469
06/04/2017,468
12/24/2017,468
07/05/2015,467
03/20/2016,466
11/27/2016,466
11/23/2017,465
09/04/2016,465
03/08/2015,464
12/31/2016,463
11/26/2016,463
01/10/2016,462
06/05/2016,462
03/28/2015,459
03/15/2015,459
01/28/2015,458
12/31/2017,458
04/08/2015,457
02/26/2017,457
01/03/2015,456
11/25/2016,455
11/25/2017,455
02/15/2015,454
03/26/2017,454
11/29/2015,453
04/09/2015,452
04/07/2015,452
07/25/2015,451
01/17/2016,451
06/12/2015,451
03/27/2016,450
02/07/2015,449
01/02/2017,447
12/03/2017,446
07/03/2016,444
04/12/2015,443
01/02/2015,442
02/19/2017,436
02/14/2015,436
04/24/2016,434
01/03/2016,433
02/12/2017,432
05/24/2015,432
03/22/2015,432
11/22/2015,431
03/13/2016,431
01/24/2015,428
11/24/2016,428
02/20/2017,426
02/05/2017,425
01/29/2017,424
02/07/2016,423
07/04/2017,422
04/05/2015,422
01/02/2016,422
05/25/2015,420
09/05/2016,419
01/22/2017,408
01/08/2017,406
01/25/2015,406
01/23/2016,402
02/16/2015,402
06/11/2016,398
06/13/2015,395
01/01/2015,395
02/08/2015,394
01/01/2016,394
12/26/2015,394
12/26/2016,393
07/04/2015,389
02/27/2016,388
11/26/2015,383
01/04/2015,381
03/14/2017,374
05/29/2017,370
12/25/2016,365
02/01/2015,361
10/31/2015,357
06/14/2016,344
01/11/2015,341
12/25/2017,329
12/25/2015,321
11/01/2015,312
02/14/2016,309
02/15/2016,290
01/27/2015,188
